DBHID	PlotName	PlotID	Family	Genus	SpeciesName	Mnemonic	Subspecies	SpeciesID	SubspeciesID	QuadratName	QuadratID	PX	PY	QX	QY	TreeID	Tag	StemID	StemNumber	StemTag	PrimaryStem	CensusID	PlotCensusNumber	DBH	HOM	ExactDate	Date	ListOfTSM	HighHOM	LargeStem	Status
2399004	P14	112	Melastomataceae	Mouriri	myrtilloides	mourmy	\N	671	\N	0102	460	24.03000	45.67000	4.03000	5.67000	483247	849549	482820	1		main	204	2	18	1.30	2010-11-10	18576	\N	1	\N	alive
2399005	P14	112	Clusiaceae	Calophyllum	longifolium	calolo	\N	135	\N	0102	460	23.69000	51.40000	3.69000	11.40000	483248	849550	482821	1		main	204	2	28	1.30	2010-11-10	18576	\N	1	\N	alive
2399006	P14	112	Arecaceae	Bactris	major	bactma	\N	93	\N	0102	460	24.25000	54.74000	4.25000	14.74000	483249	849551	482822	1		main	204	2	25	1.30	2010-11-10	18576	\N	1	\N	alive
2399007	P14	112	Chrysobalanaceae	Hirtella	triandra	hirttr	\N	487	\N	0102	460	23.72000	55.35000	3.72000	15.35000	483250	849552	482823	1		main	204	2	12	1.30	2010-11-10	18576	\N	1	\N	alive
2399008	P14	112	Fabaceae-papilionoideae	Swartzia	simplex	swars2	var.ochnacea	980	8	0102	460	28.99000	54.66000	8.99000	14.66000	483251	849553	482824	1		main	204	2	12	1.30	2010-11-10	18576	\N	1	\N	alive
2399009	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0102	460	25.36000	54.29000	5.36000	14.29000	483252	849554	482825	1		main	204	2	18	1.30	2010-11-10	18576	\N	1	\N	alive
2399010	P14	112	Violaceae	Hybanthus	prunifolius	hybapr	\N	494	\N	0102	460	25.68000	52.73000	5.68000	12.73000	483253	849555	482826	1		main	204	2	16	1.30	2010-11-10	18576	\N	1	\N	alive
2399011	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0102	460	26.14000	52.86000	6.14000	12.86000	483254	849556	482827	1		main	204	2	72	1.30	2010-11-10	18576	\N	1	\N	alive
2399012	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0102	460	28.86000	50.63000	8.86000	10.63000	483255	849557	482828	1		main	204	2	17	1.30	2010-11-10	18576	\N	1	\N	alive
2399013	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0102	460	27.33000	41.60000	7.33000	1.60000	483256	849558	482829	1		main	204	2	80	1.30	2010-11-10	18576	\N	1	\N	alive
2399014	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0102	460	32.64000	49.82000	12.64000	9.82000	483257	849559	482830	1		main	204	2	50	1.30	2010-11-10	18576	\N	1	\N	alive
2399015	P14	112	Melastomataceae	Mouriri	myrtilloides	mourmy	\N	671	\N	0102	460	38.51000	55.63000	18.51000	15.63000	483258	849560	482831	1		main	204	2	13	1.30	2010-11-10	18576	\N	1	\N	alive
2399016	P14	112	Annonaceae	Desmopsis	panamensis	des2pa	\N	316	\N	0102	460	38.87000	56.48000	18.87000	16.48000	483259	849561	482832	1		main	204	2	10	1.30	2010-11-10	18576	\N	1	\N	alive
2399017	P14	112	Melastomataceae	Mouriri	myrtilloides	mourmy	\N	671	\N	0102	460	39.88000	55.79000	19.88000	15.79000	483260	849562	482833	1		main	204	2	12	1.30	2010-11-10	18576	\N	1	\N	alive
2399018	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0102	460	35.36000	46.34000	15.36000	6.34000	483261	849563	482834	1		main	204	2	52	1.30	2010-11-10	18576	\N	1	\N	alive
2399394	P14	112	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0103	523	25.56000	75.81000	5.56000	15.81000	483284	826387	482857	1		main	204	2	137	1.30	2010-11-16	18582	\N	1	\N	alive
46993	P14	112	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0103	523	25.56000	75.81000	5.56000	15.81000	483284	826387	482857	1			256	3	133	1.30	2012-05-01	19114	\N	1	\N	alive
41245	P14	112	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0103	523	25.56000	75.81000	5.56000	15.81000	483284	826387	482857	1			268	4	132	1.30	2013-04-15	19463	\N	1	\N	alive
2413841	P14	112	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0103	523	25.56000	75.81000	5.56000	15.81000	483284	826387	482857	1		\N	278	5	132	1.30	2014-04-08	19821	\N	1	\N	alive
2422336	P14	112	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0103	523	25.56000	75.81000	5.56000	15.81000	483284	826387	482857	1		\N	286	6	133	1.30	2015-06-24	20263	\N	1	\N	alive
2399395	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0103	523	26.99000	69.56000	6.99000	9.56000	483285	826388	482858	1	1	main	204	2	107	1.30	2010-11-16	18582	\N	1	\N	alive
47120	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0103	523	26.99000	69.56000	6.99000	9.56000	483285	826388	482858	1	1		256	3	107	1.30	2012-05-01	19114	\N	1	\N	alive
41375	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0103	523	26.99000	69.56000	6.99000	9.56000	483285	826388	482858	1	1		268	4	114	1.30	2013-04-15	19463	\N	1	\N	alive
2413828	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0103	523	26.99000	69.56000	6.99000	9.56000	483285	826388	482858	1	1	\N	278	5	114	1.30	2014-04-08	19821	\N	1	\N	alive
2422331	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0103	523	26.99000	69.56000	6.99000	9.56000	483285	826388	482858	1	1	\N	286	6	115	1.30	2015-06-24	20263	\N	1	\N	alive
2399409	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0103	523	31.46000	69.78000	11.46000	9.78000	483286	826389	482859	1		main	204	2	136	1.30	2010-11-16	18582	\N	1	\N	alive
48771	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0103	523	31.46000	69.78000	11.46000	9.78000	483286	826389	482859	1			256	3	145	1.30	2012-05-01	19114	\N	1	\N	alive
43046	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0103	523	31.46000	69.78000	11.46000	9.78000	483286	826389	482859	1			268	4	150	1.30	2013-04-15	19463	\N	1	\N	alive
2413844	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0103	523	31.46000	69.78000	11.46000	9.78000	483286	826389	482859	1		\N	278	5	154	1.30	2014-04-08	19821	\N	1	\N	alive
2422338	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0103	523	31.46000	69.78000	11.46000	9.78000	483286	826389	482859	1		\N	286	6	158	1.30	2015-06-24	20263	\N	1	\N	alive
2399410	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0103	523	35.16000	78.62000	15.16000	18.62000	483287	826390	482860	1	1	main	204	2	104	1.30	2010-11-16	18582	\N	1	\N	alive
48898	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0103	523	35.16000	78.62000	15.16000	18.62000	483287	826390	482860	1	1		256	3	105	1.30	2012-05-01	19114	\N	1	\N	alive
43174	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0103	523	35.16000	78.62000	15.16000	18.62000	483287	826390	482860	1	1		268	4	104	1.30	2013-04-15	19463	\N	1	\N	alive
2413869	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0103	523	35.16000	78.62000	15.16000	18.62000	483287	826390	482860	1	1	\N	278	5	104	1.30	2014-04-08	19821	M	1	\N	alive
2422354	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0103	523	35.16000	78.62000	15.16000	18.62000	483287	826390	482860	1	1	\N	286	6	105	1.30	2015-06-24	20263	\N	1	\N	alive
2399431	P14	112	Myrtaceae	Eugenia	coloradoensis	eugeco	\N	358	\N	0104	577	33.83000	90.37000	13.83000	10.37000	483314	826391	482887	1		main	204	2	186	1.30	2010-11-16	18582	\N	1	\N	alive
50546	P14	112	Myrtaceae	Eugenia	coloradoensis	eugeco	\N	358	\N	0104	577	33.83000	90.37000	13.83000	10.37000	483314	826391	482887	1			256	3	186	1.30	2012-05-01	19114	\N	1	\N	alive
44454	P14	112	Myrtaceae	Eugenia	coloradoensis	eugeco	\N	358	\N	0104	577	33.83000	90.37000	13.83000	10.37000	483314	826391	482887	1			268	4	194	1.30	2013-04-15	19463	\N	1	\N	alive
2413876	P14	112	Myrtaceae	Eugenia	coloradoensis	eugeco	\N	358	\N	0104	577	33.83000	90.37000	13.83000	10.37000	483314	826391	482887	1		\N	278	5	194	1.30	2014-04-08	19821	\N	1	\N	alive
2422361	P14	112	Myrtaceae	Eugenia	coloradoensis	eugeco	\N	358	\N	0104	577	33.83000	90.37000	13.83000	10.37000	483314	826391	482887	1		\N	286	6	195	1.30	2015-06-24	20263	\N	1	\N	alive
2399432	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0104	577	31.75000	97.89000	11.75000	17.89000	483315	826392	482888	1		main	204	2	135	1.30	2010-11-16	18582	\N	1	\N	alive
50673	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0104	577	31.75000	97.89000	11.75000	17.89000	483315	826392	482888	1			256	3	142	1.30	2012-05-01	19114	\N	1	\N	alive
44582	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0104	577	31.75000	97.89000	11.75000	17.89000	483315	826392	482888	1			268	4	145	1.30	2013-04-15	19463	\N	1	\N	alive
2413878	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0104	577	31.75000	97.89000	11.75000	17.89000	483315	826392	482888	1		\N	278	5	147	1.30	2014-04-08	19821	\N	1	\N	alive
2422363	P14	112	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0104	577	31.75000	97.89000	11.75000	17.89000	483315	826392	482888	1		\N	286	6	150	1.30	2015-06-24	20263	\N	1	\N	alive
2399433	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0104	577	37.58000	96.52000	17.58000	16.52000	483316	826393	482889	1		main	204	2	102	1.30	2010-11-16	18582	\N	1	\N	alive
50800	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0104	577	37.58000	96.52000	17.58000	16.52000	483316	826393	482889	1			256	3	102	1.30	2012-05-01	19114	\N	1	\N	alive
44710	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0104	577	37.58000	96.52000	17.58000	16.52000	483316	826393	482889	1			268	4	102	1.30	2013-04-15	19463	\N	1	\N	alive
2413885	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0104	577	37.58000	96.52000	17.58000	16.52000	483316	826393	482889	1		\N	278	5	102	1.30	2014-04-08	19821	\N	1	\N	alive
2422369	P14	112	Burseraceae	Tetragastris	panamensis	tet2pa	\N	1007	\N	0104	577	37.58000	96.52000	17.58000	16.52000	483316	826393	482889	1		\N	286	6	102	1.30	2015-06-24	20263	\N	1	\N	alive
2399434	P14	112	Annonaceae	Annona	spraguei	annosp	\N	58	\N	0104	577	36.89000	82.87000	16.89000	2.87000	483317	826394	482890	1		main	204	2	303	1.30	2010-11-16	18582	\N	1	\N	alive
50927	P14	112	Annonaceae	Annona	spraguei	annosp	\N	58	\N	0104	577	36.89000	82.87000	16.89000	2.87000	483317	826394	482890	1			256	3	312	1.30	2012-05-01	19114	\N	1	\N	alive
44838	P14	112	Annonaceae	Annona	spraguei	annosp	\N	58	\N	0104	577	36.89000	82.87000	16.89000	2.87000	483317	826394	482890	1			268	4	315	1.30	2013-04-15	19463	\N	1	\N	alive
2413879	P14	112	Annonaceae	Annona	spraguei	annosp	\N	58	\N	0104	577	36.89000	82.87000	16.89000	2.87000	483317	826394	482890	1		\N	278	5	315	1.30	2014-04-08	19821	\N	1	\N	alive
2422364	P14	112	Annonaceae	Annona	spraguei	annosp	\N	58	\N	0104	577	36.89000	82.87000	16.89000	2.87000	483317	826394	482890	1		\N	286	6	317	1.30	2015-06-24	20263	\N	1	\N	alive
2399435	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0104	577	35.54000	84.29000	15.54000	4.29000	483318	826395	482891	1	1	main	204	2	156	1.30	2010-11-16	18582	\N	1	\N	alive
51054	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0104	577	35.54000	84.29000	15.54000	4.29000	483318	826395	482891	1	1		256	3	159	1.30	2012-05-01	19114	\N	1	\N	alive
44966	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0104	577	35.54000	84.29000	15.54000	4.29000	483318	826395	482891	1	1		268	4	162	1.30	2013-04-15	19463	\N	1	\N	alive
2413880	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0104	577	35.54000	84.29000	15.54000	4.29000	483318	826395	482891	1	1	\N	278	5	163	1.30	2014-04-08	19821	\N	1	\N	alive
2422365	P14	112	Meliaceae	Guarea	grandifolia	guargr	\N	434	\N	0104	577	35.54000	84.29000	15.54000	4.29000	483318	826395	482891	1	1	\N	286	6	165	1.30	2015-06-24	20263	\N	1	\N	alive
2399437	P14	112	Burseraceae	Protium	tenuifolium	protte		828	15	0104	577	37.80000	84.43000	17.80000	4.43000	483319	826396	482892	1		main	204	2	220	1.30	2010-11-16	18582	\N	1	\N	alive
51308	P14	112	Burseraceae	Protium	tenuifolium	protte		828	15	0104	577	37.80000	84.43000	17.80000	4.43000	483319	826396	482892	1			256	3	230	1.30	2012-05-01	19114	\N	1	\N	alive
45222	P14	112	Burseraceae	Protium	tenuifolium	protte		828	15	0104	577	37.80000	84.43000	17.80000	4.43000	483319	826396	482892	1			268	4	235	1.30	2013-04-15	19463	\N	1	\N	alive
2413882	P14	112	Burseraceae	Protium	tenuifolium	protte		828	15	0104	577	37.80000	84.43000	17.80000	4.43000	483319	826396	482892	1		\N	278	5	236	1.30	2014-04-08	19821	\N	1	\N	alive
2422366	P14	112	Burseraceae	Protium	tenuifolium	protte		828	15	0104	577	37.80000	84.43000	17.80000	4.43000	483319	826396	482892	1		\N	286	6	240	1.30	2015-06-24	20263	\N	1	\N	alive
2410518	P14	112	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0200	631	40.40000	18.14000	0.40000	18.14000	483362	839501	482935	1		main	204	2	100	3.00	2010-11-18	18584	B;cylY	1	\N	alive
55970	P14	112	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0200	631	40.40000	18.14000	0.40000	18.14000	483362	839501	482935	1			256	3	100	3.00	2012-05-02	19115	S;cylY	1	\N	stem dead
48910	P14	112	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0200	631	40.40000	18.14000	0.40000	18.14000	483362	839501	482935	1			268	4	\N	3.00	2013-04-12	19460	D;S	1	\N	dead
2413906	P14	112	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0200	631	40.40000	18.14000	0.40000	18.14000	483362	839501	482935	1		\N	278	5	\N	1.30	2014-04-09	19822	N;D	1	\N	dead
2399695	P14	112	Moraceae	Sorocea	affinis	soroaf	\N	958	\N	0201	685	43.75000	35.36000	3.75000	15.36000	483682	838543	483255	1		main	204	2	23	1.30	2010-11-11	18577	\N	1	\N	alive
2399696	P14	112	Clusiaceae	Garcinia	intermedia	gar2in	\N	1125	\N	0201	685	40.17000	39.19000	0.17000	19.19000	483683	838544	483256	1		main	204	2	13	1.30	2010-11-11	18577	\N	1	\N	alive
2399697	P14	112	Apocynaceae	Tabernaemontana	arborea	tab2ar	\N	990	\N	0201	685	41.82000	38.97000	1.82000	18.97000	483684	838545	483257	1		main	204	2	27	1.30	2010-11-11	18577	L	1	\N	alive
2399698	P14	112	Sapotaceae	Pouteria	reticulata	poutre	\N	1155	\N	0201	685	42.54000	35.46000	2.54000	15.46000	483685	838546	483258	1		main	204	2	36	1.30	2010-11-11	18577	\N	1	\N	alive
2399699	P14	112	Fabaceae-papilionoideae	Swartzia	simplex	swars2	var.ochnacea	980	8	0201	685	45.88000	35.35000	5.88000	15.35000	483686	838547	483259	1		main	204	2	52	1.30	2010-11-11	18577	\N	1	\N	alive
2399700	P14	112	Sapotaceae	Pouteria	reticulata	poutre	\N	1155	\N	0201	685	45.19000	39.75000	5.19000	19.75000	483687	838548	483260	1		main	204	2	16	1.30	2010-11-11	18577	\N	1	\N	alive
2399701	P14	112	Apocynaceae	Tabernaemontana	arborea	tab2ar	\N	990	\N	0201	685	47.16000	39.76000	7.16000	19.76000	483688	838549	483261	1		main	204	2	23	1.30	2010-11-11	18577	\N	1	\N	alive
2399702	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0201	685	49.31000	26.58000	9.31000	6.58000	483689	838550	483262	1		main	204	2	11	1.30	2010-11-11	18577	\N	1	\N	alive
2399703	P14	112	Apocynaceae	Tabernaemontana	arborea	tab2ar	\N	990	\N	0201	685	51.91000	31.15000	11.91000	11.15000	483690	838551	483263	1		main	204	2	15	1.30	2010-11-11	18577	\N	1	\N	alive
2399704	P14	112	Sapotaceae	Chrysophyllum	argenteum	chr2ar	\N	1118	\N	0201	685	51.30000	31.09000	11.30000	11.09000	483691	838552	483264	1		main	204	2	10	1.30	2010-11-11	18577	\N	1	\N	alive
2399705	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0201	685	50.54000	31.07000	10.54000	11.07000	483692	838553	483265	1		main	204	2	14	1.30	2010-11-11	18577	\N	1	\N	alive
2399706	P14	112	Rubiaceae	Psychotria	horizontalis	psycho	\N	850	\N	0201	685	53.52000	34.64000	13.52000	14.64000	483693	838554	483266	1		main	204	2	17	1.30	2010-11-11	18577	\N	1	\N	alive
2399707	P14	112	Violaceae	Hybanthus	prunifolius	hybapr	\N	494	\N	0201	685	52.97000	35.84000	12.97000	15.84000	483694	838555	483267	1		main	204	2	15	1.30	2010-11-11	18577	\N	1	\N	alive
2399708	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0201	685	52.54000	36.14000	12.54000	16.14000	483695	838556	483268	1		main	204	2	60	1.30	2010-11-11	18577	\N	1	\N	alive
2399709	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0201	685	50.54000	37.10000	10.54000	17.10000	483696	838557	483269	1		main	204	2	41	1.30	2010-11-11	18577	\N	1	\N	alive
2399710	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0201	685	51.08000	38.12000	11.08000	18.12000	483697	838558	483270	1		main	204	2	101	1.30	2010-11-11	18577	\N	1	\N	alive
58726	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0201	685	51.08000	38.12000	11.08000	18.12000	483697	838558	483270	1			256	3	106	1.30	2012-05-01	19114	\N	1	\N	alive
51825	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0201	685	51.08000	38.12000	11.08000	18.12000	483697	838558	483270	1			268	4	108	1.30	2013-04-15	19463	\N	1	\N	alive
2413935	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0201	685	51.08000	38.12000	11.08000	18.12000	483697	838558	483270	1		\N	278	5	120	1.30	2014-04-09	19822	\N	1	\N	alive
2422387	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0201	685	51.08000	38.12000	11.08000	18.12000	483697	838558	483270	1		\N	286	6	120	1.30	2015-06-25	20264	\N	1	\N	alive
2399711	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0201	685	51.31000	37.84000	11.31000	17.84000	483698	838559	483271	1		main	204	2	54	1.30	2010-11-11	18577	\N	1	\N	alive
2399712	P14	112	Burseraceae	Protium	tenuifolium	protte		828	15	0201	685	51.79000	37.18000	11.79000	17.18000	483699	838560	483272	1		main	204	2	11	1.30	2010-11-11	18577	\N	1	\N	alive
2399713	P14	112	Burseraceae	Protium	tenuifolium	protte		828	15	0201	685	51.74000	37.54000	11.74000	17.54000	483700	838561	483273	1		main	204	2	13	1.30	2010-11-11	18577	\N	1	\N	alive
2399714	P14	112	Bignoniaceae	Tabebuia	rosea	tab1ro	\N	988	\N	0201	685	52.12000	37.95000	12.12000	17.95000	483701	838562	483274	1		main	204	2	22	1.30	2010-11-11	18577	\N	1	\N	alive
2399715	P14	112	Burseraceae	Protium	tenuifolium	protte		828	15	0201	685	51.92000	38.18000	11.92000	18.18000	483702	838563	483275	1		main	204	2	47	1.30	2010-11-11	18577	\N	1	\N	alive
2399716	P14	112	Burseraceae	Protium	tenuifolium	protte		828	15	0201	685	52.42000	38.59000	12.42000	18.59000	483703	838564	483276	1		main	204	2	34	1.30	2010-11-11	18577	\N	1	\N	alive
2399717	P14	112	Burseraceae	Protium	tenuifolium	protte		828	15	0201	685	53.01000	39.02000	13.01000	19.02000	483704	838565	483277	1		main	204	2	18	1.30	2010-11-11	18577	\N	1	\N	alive
2399718	P14	112	Rutaceae	Zanthoxylum	acuminatum	zantpr	\N	1099	\N	0201	685	53.29000	38.54000	13.29000	18.54000	483705	838566	483278	1		main	204	2	20	1.30	2010-11-11	18577	\N	1	\N	alive
2399719	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0201	685	53.57000	39.25000	13.57000	19.25000	483706	838567	483279	1		main	204	2	57	1.30	2010-11-11	18577	\N	1	\N	alive
2399720	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0201	685	54.17000	38.62000	14.17000	18.62000	483707	838568	483280	1		main	204	2	88	1.30	2010-11-11	18577	\N	1	\N	alive
89990	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0201	685	54.17000	38.62000	14.17000	18.62000	483707	838568	483280	1			268	4	107	1.30	2013-04-15	19463	\N	1	\N	alive
2413936	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0201	685	54.17000	38.62000	14.17000	18.62000	483707	838568	483280	1		\N	278	5	115	1.30	2014-04-09	19822	\N	1	\N	alive
2422388	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0201	685	54.17000	38.62000	14.17000	18.62000	483707	838568	483280	1		\N	286	6	119	1.30	2015-06-25	20264	\N	1	\N	alive
2399721	P14	112	Burseraceae	Protium	tenuifolium	protte		828	15	0201	685	53.66000	38.31000	13.66000	18.31000	483708	838569	483281	1		main	204	2	59	1.30	2010-11-11	18577	\N	1	\N	alive
2399722	P14	112	Rubiaceae	Faramea	occidentalis	faraoc	\N	379	\N	0201	685	55.23000	30.83000	15.23000	10.83000	483709	838570	483282	1		main	204	2	20	1.30	2010-11-11	18577	\N	1	\N	alive
2399723	P14	112	Fabaceae-papilionoideae	Lonchocarpus	heptaphyllus	loncla	\N	1134	\N	0201	685	59.68000	29.40000	19.68000	9.40000	483710	838571	483283	1		main	204	2	23	1.30	2010-11-11	18577	\N	1	\N	alive
2399724	P14	112	Clusiaceae	Garcinia	intermedia	gar2in	\N	1125	\N	0201	685	58.11000	22.11000	18.11000	2.11000	483711	838572	483284	1		main	204	2	11	1.30	2010-11-11	18577	\N	1	\N	alive
2400072	P14	112	Annonaceae	Mosannona	garwoodii	malmsp	\N	1139	\N	0202	739	42.49000	43.56000	2.49000	3.56000	483984	848530	483557	1		main	204	2	23	1.30	2010-11-16	18582	\N	1	\N	alive
2400073	P14	112	Rubiaceae	Coussarea	curvigemmia	cou2cu	\N	280	\N	0202	739	41.38000	44.19000	1.38000	4.19000	483985	848531	483558	1		main	204	2	12	1.30	2010-11-16	18582	\N	1	\N	alive
2400074	P14	112	Burseraceae	Protium	tenuifolium	protte		828	15	0202	739	41.41000	44.90000	1.41000	4.90000	483986	848532	483559	1		main	204	2	12	1.30	2010-11-16	18582	\N	1	\N	alive
2400075	P14	112	Rubiaceae	Psychotria	marginata	psycma	\N	853	\N	0202	739	44.09000	43.81000	4.09000	3.81000	483987	848533	483560	1		main	204	2	12	1.30	2010-11-16	18582	\N	1	\N	alive
2400076	P14	112	Euphorbiaceae	Croton	billbergianus	crotbi	\N	289	\N	0202	739	44.14000	40.58000	4.14000	0.58000	483988	848534	483561	1		main	204	2	35	1.30	2010-11-16	18582	\N	1	\N	alive
2400077	P14	112	Rubiaceae	Palicourea	guianensis	paligu	\N	738	\N	0202	739	44.59000	40.15000	4.59000	0.15000	483989	848535	483562	1		main	204	2	18	1.30	2010-11-16	18582	\N	1	\N	alive
2400078	P14	112	Rubiaceae	Coussarea	curvigemmia	cou2cu	\N	280	\N	0202	739	43.17000	40.12000	3.17000	0.12000	483990	848536	483563	1		main	204	2	29	1.30	2010-11-16	18582	\N	1	\N	alive
2400079	P14	112	Melastomataceae	Mouriri	myrtilloides	mourmy	\N	671	\N	0202	739	43.93000	48.56000	3.93000	8.56000	483991	849564	483564	1		main	204	2	15	1.30	2010-11-16	18582	\N	1	\N	alive
2400080	P14	112	Clusiaceae	Garcinia	intermedia	gar2in	\N	1125	\N	0202	739	43.19000	47.95000	3.19000	7.95000	483992	849565	483565	1		main	204	2	10	1.30	2010-11-16	18582	\N	1	\N	alive
2400081	P14	112	Violaceae	Hybanthus	prunifolius	hybapr	\N	494	\N	0202	739	43.72000	50.65000	3.72000	10.65000	483993	849566	483566	1		main	204	2	26	1.30	2010-11-16	18582	\N	1	\N	alive
2400082	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0202	739	43.68000	54.97000	3.68000	14.97000	483994	849567	483567	1		main	204	2	11	1.30	2010-11-16	18582	\N	1	\N	alive
2400083	P14	112	Melastomataceae	Mouriri	myrtilloides	mourmy	\N	671	\N	0202	739	44.60000	52.81000	4.60000	12.81000	483995	849568	483568	1		main	204	2	14	1.30	2010-11-16	18582	\N	1	\N	alive
2400084	P14	112	Melastomataceae	Mouriri	myrtilloides	mourmy	\N	671	\N	0202	739	44.93000	52.33000	4.93000	12.33000	483996	849569	483569	1	1	main	204	2	14	1.30	2010-11-16	18582	\N	1	\N	alive
2400086	P14	112	Violaceae	Hybanthus	prunifolius	hybapr	\N	494	\N	0202	739	43.32000	51.69000	3.32000	11.69000	483997	849570	483570	1		main	204	2	24	1.30	2010-11-16	18582	\N	1	\N	alive
2400087	P14	112	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0202	739	48.79000	56.91000	8.79000	16.91000	483998	849571	483571	1		main	204	2	56	1.30	2010-11-16	18582	\N	1	\N	alive
2400088	P14	112	Myrtaceae	Eugenia	coloradoensis	eugeco	\N	358	\N	0202	739	48.58000	58.03000	8.58000	18.03000	483999	849572	483572	1		main	204	2	22	1.30	2010-11-16	18582	\N	1	\N	alive
2400089	P14	112	Melastomataceae	Mouriri	myrtilloides	mourmy	\N	671	\N	0202	739	48.23000	53.04000	8.23000	13.04000	484000	849573	483573	1		main	204	2	24	1.30	2010-11-16	18582	\N	1	\N	alive
2400090	P14	112	Rubiaceae	Faramea	occidentalis	faraoc	\N	379	\N	0202	739	49.45000	51.01000	9.45000	11.01000	484001	849574	483574	1		main	204	2	21	1.30	2010-11-16	18582	\N	1	\N	alive
2400091	P14	112	Violaceae	Hybanthus	prunifolius	hybapr	\N	494	\N	0202	739	48.18000	50.37000	8.18000	10.37000	484002	849575	483575	1		main	204	2	11	1.30	2010-11-16	18582	\N	1	\N	alive
2400092	P14	112	Burseraceae	Protium	panamense	protpa	\N	827	\N	0202	739	49.34000	41.29000	9.34000	1.29000	484003	849576	483576	1		main	204	2	31	1.30	2010-11-16	18582	\N	1	\N	alive
