DBHID	PlotName	PlotID	Family	Genus	SpeciesName	Mnemonic	Subspecies	SpeciesID	SubspeciesID	QuadratName	QuadratID	PX	PY	QX	QY	TreeID	Tag	StemID	StemNumber	StemTag	PrimaryStem	CensusID	PlotCensusNumber	DBH	HOM	ExactDate	Date	ListOfTSM	HighHOM	LargeStem	Status
143953	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0404	1392	97.60000	85.60000	17.60000	5.60000	442297	299979	441871	1		main	177	2	135	2.10	2008-03-31	17622	B;cylY	1	\N	alive
143960	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0404	1392	97.60000	85.60000	17.60000	5.60000	442297	299979	441871	1		main	198	3	135	2.10	2010-04-06	18358	B	1	\N	alive
149490	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0404	1392	97.60000	85.60000	17.60000	5.60000	442297	299979	441871	1		\N	215	4	137	2.10	2011-04-19	18736	B;cylY	0	\N	alive
151050	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0404	1392	97.60000	85.60000	17.60000	5.60000	442297	299979	441871	1		\N	215	4	140	3.00	2011-04-19	18736	cylY	1	\N	alive
84416	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0404	1392	97.60000	85.60000	17.60000	5.60000	442297	299979	441871	1			254	5	141	3.00	2012-03-23	19075	B;cylY	1	\N	alive
83766	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0404	1392	97.60000	85.60000	17.60000	5.60000	442297	299979	441871	1			267	6	141	3.00	2013-04-08	19456	B;cylY	1	\N	alive
2415576	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0404	1392	97.60000	85.60000	17.60000	5.60000	442297	299979	441871	1		\N	280	7	141	3.00	2014-04-04	19817	B;cylY	1	\N	alive
143998	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0403	1338	90.90000	63.00000	10.90000	3.00000	442298	299980	441872	1		main	177	2	100	1.30	2008-03-31	17622	\N	1	\N	alive
144005	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0403	1338	90.90000	63.00000	10.90000	3.00000	442298	299980	441872	1		main	198	3	100	1.30	2010-04-05	18357	\N	1	\N	alive
148261	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0403	1338	90.90000	63.00000	10.90000	3.00000	442298	299980	441872	1		\N	215	4	101	1.30	2011-04-19	18736	\N	1	\N	alive
80519	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0403	1338	90.90000	63.00000	10.90000	3.00000	442298	299980	441872	1			254	5	102	1.30	2012-03-23	19075	\N	1	\N	alive
79848	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0403	1338	90.90000	63.00000	10.90000	3.00000	442298	299980	441872	1			267	6	102	1.30	2013-04-08	19456	\N	1	\N	alive
2415544	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0403	1338	90.90000	63.00000	10.90000	3.00000	442298	299980	441872	1		\N	280	7	101	1.30	2014-04-04	19817	\N	1	\N	alive
144043	P19	117	Annonaceae	Oxandra	longipetala	oxanlo	\N	732	\N	0403	1338	87.50000	60.60000	7.50000	0.60000	442299	299981	441873	1		main	177	2	105	1.30	2008-03-31	17622	\N	1	\N	alive
144050	P19	117	Annonaceae	Oxandra	longipetala	oxanlo	\N	732	\N	0403	1338	87.50000	60.60000	7.50000	0.60000	442299	299981	441873	1		main	198	3	106	1.30	2010-04-05	18357	\N	1	\N	alive
148297	P19	117	Annonaceae	Oxandra	longipetala	oxanlo	\N	732	\N	0403	1338	87.50000	60.60000	7.50000	0.60000	442299	299981	441873	1		\N	215	4	107	1.30	2011-04-19	18736	\N	1	\N	alive
80633	P19	117	Annonaceae	Oxandra	longipetala	oxanlo	\N	732	\N	0403	1338	87.50000	60.60000	7.50000	0.60000	442299	299981	441873	1			254	5	109	1.30	2012-03-23	19075	\N	1	\N	alive
79962	P19	117	Annonaceae	Oxandra	longipetala	oxanlo	\N	732	\N	0403	1338	87.50000	60.60000	7.50000	0.60000	442299	299981	441873	1			267	6	109	1.30	2013-04-08	19456	\N	1	\N	alive
2415534	P19	117	Annonaceae	Oxandra	longipetala	oxanlo	\N	732	\N	0403	1338	87.50000	60.60000	7.50000	0.60000	442299	299981	441873	1		\N	280	7	109	1.30	2014-04-04	19817	\N	1	\N	alive
144088	P19	117	Malvaceae	Apeiba	tibourbou	apeiti	\N	61	\N	0403	1338	87.30000	69.40000	7.30000	9.40000	442300	299982	441874	1	\N	main	177	2	104	1.30	2008-03-31	17622	M	1	\N	alive
144178	P19	117	Annonaceae	Oxandra	longipetala	oxanlo	\N	732	\N	0403	1338	80.10000	69.30000	0.10000	9.30000	442301	299983	441875	1		main	177	2	113	1.30	2008-03-31	17622	\N	1	\N	alive
144185	P19	117	Annonaceae	Oxandra	longipetala	oxanlo	\N	732	\N	0403	1338	80.10000	69.30000	0.10000	9.30000	442301	299983	441875	1		main	198	3	\N	\N	2010-04-05	18357	D;S	1	\N	dead
148405	P19	117	Annonaceae	Oxandra	longipetala	oxanlo	\N	732	\N	0403	1338	80.10000	69.30000	0.10000	9.30000	442301	299983	441875	1		\N	215	4	\N	\N	2011-04-19	18736	D;N	1	\N	dead
144223	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0202	744	48.50000	41.30000	8.50000	1.30000	442302	299999	441876	1		main	177	2	29	1.30	2008-03-26	17617	\N	1	\N	alive
144230	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0202	744	48.50000	41.30000	8.50000	1.30000	442302	299999	441876	1		main	198	3	35	1.30	2010-04-07	18359	\N	1	\N	alive
120075	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0202	744	48.50000	41.30000	8.50000	1.30000	442302	299999	441876	1		\N	215	4	34	1.30	2011-04-19	18736	\N	1	\N	alive
144268	P19	117	Urticaceae	Pourouma	bicolor	pourbi	\N	1154	\N	0202	744	47.50000	42.90000	7.50000	2.90000	442303	300000	441877	1		main	177	2	18	1.30	2008-03-26	17617	\N	1	\N	alive
144275	P19	117	Urticaceae	Pourouma	bicolor	pourbi	\N	1154	\N	0202	744	47.50000	42.90000	7.50000	2.90000	442303	300000	441877	1		main	198	3	\N	\N	2010-04-07	18359	D;C	1	\N	dead
120157	P19	117	Urticaceae	Pourouma	bicolor	pourbi	\N	1154	\N	0202	744	47.50000	42.90000	7.50000	2.90000	442303	300000	441877	1		\N	215	4	\N	\N	2011-04-19	18736	D;N	1	\N	dead
144313	P19	117	Moraceae	Brosimum	lactescens	brosla	\N	111	\N	0201	690	40.80000	24.70000	0.80000	4.70000	442304	527584	441878	1		main	177	2	16	1.30	2008-03-26	17617	\N	1	\N	alive
144320	P19	117	Moraceae	Brosimum	lactescens	brosla	\N	111	\N	0201	690	40.80000	24.70000	0.80000	4.70000	442304	527584	441878	1		main	198	3	17	1.30	2010-04-05	18357	\N	1	\N	alive
92341	P19	117	Moraceae	Brosimum	lactescens	brosla	\N	111	\N	0201	690	40.80000	24.70000	0.80000	4.70000	442304	527584	441878	1		\N	215	4	17	1.30	2011-04-18	18735	\N	1	\N	alive
144358	P19	117	Sapindaceae	Talisia	nervosa	taline	\N	998	\N	0201	690	43.20000	25.50000	3.20000	5.50000	442305	527607	441879	1		main	177	2	20	1.30	2008-03-26	17617	\N	1	\N	alive
144365	P19	117	Sapindaceae	Talisia	nervosa	taline	\N	998	\N	0201	690	43.20000	25.50000	3.20000	5.50000	442305	527607	441879	1		main	198	3	20	1.30	2010-04-05	18357	\N	1	\N	alive
94530	P19	117	Sapindaceae	Talisia	nervosa	taline	\N	998	\N	0201	690	43.20000	25.50000	3.20000	5.50000	442305	527607	441879	1		\N	215	4	21	1.30	2011-04-18	18735	\N	1	\N	alive
144403	P19	117	Fabaceae-papilionoideae	Swartzia	simplex	swars2	var.ochnacea	980	8	0201	690	47.60000	25.20000	7.60000	5.20000	442306	527639	441880	1		main	177	2	11	1.30	2008-03-26	17617	\N	1	\N	alive
144410	P19	117	Fabaceae-papilionoideae	Swartzia	simplex	swars2	var.ochnacea	980	8	0201	690	47.60000	25.20000	7.60000	5.20000	442306	527639	441880	1		main	198	3	12	1.30	2010-04-05	18357	\N	1	\N	alive
97181	P19	117	Fabaceae-papilionoideae	Swartzia	simplex	swars2	var.ochnacea	980	8	0201	690	47.60000	25.20000	7.60000	5.20000	442306	527639	441880	1		\N	215	4	12	1.30	2011-04-18	18735	\N	1	\N	alive
144448	P19	117	Melastomataceae	Miconia	elata	micoel	\N	636	\N	0202	744	55.10000	42.70000	15.10000	2.70000	442307	630324	441881	1	\N	main	177	2	10	1.30	2008-03-26	17617	\N	1	\N	alive
144455	P19	117	Melastomataceae	Miconia	elata	micoel	\N	636	\N	0202	744	55.10000	42.70000	15.10000	2.70000	442307	630324	441881	1	\N	main	198	3	12	1.30	2010-04-07	18359	\N	1	\N	alive
144493	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0202	744	56.20000	40.10000	16.20000	0.10000	442308	630325	441882	1		main	177	2	87	1.30	2008-03-26	17617	\N	1	\N	alive
144500	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0202	744	56.20000	40.10000	16.20000	0.10000	442308	630325	441882	1		main	198	3	114	1.30	2010-04-07	18359	\N	1	\N	alive
130327	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0202	744	56.20000	40.10000	16.20000	0.10000	442308	630325	441882	1		\N	215	4	93	2.15	2011-04-19	18736	B;cylY	1	\N	alive
85857	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0202	744	56.20000	40.10000	16.20000	0.10000	442308	630325	441882	1			267	6	105	1.30	2013-04-08	19456	\N	1	\N	alive
2415243	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0202	744	56.20000	40.10000	16.20000	0.10000	442308	630325	441882	1		\N	280	7	\N	1.30	2014-04-04	19817	B	1	\N	alive
144538	P19	117	Arecaceae	Geonoma	cuneata	geoncu	\N	413	\N	0202	744	58.50000	40.20000	18.50000	0.20000	442309	630326	441883	1		main	177	2	34	1.30	2008-03-26	17617	\N	1	\N	alive
144545	P19	117	Arecaceae	Geonoma	cuneata	geoncu	\N	413	\N	0202	744	58.50000	40.20000	18.50000	0.20000	442309	630326	441883	1		main	198	3	35	1.30	2010-04-07	18359	L	1	\N	alive
130394	P19	117	Arecaceae	Geonoma	cuneata	geoncu	\N	413	\N	0202	744	58.50000	40.20000	18.50000	0.20000	442309	630326	441883	1		\N	215	4	35	1.30	2011-04-19	18736	L	1	\N	alive
144583	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0401	1230	81.40000	24.60000	1.40000	4.60000	442310	630327	441884	1		main	177	2	106	1.30	2008-04-01	17623	\N	1	\N	alive
144590	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0401	1230	81.40000	24.60000	1.40000	4.60000	442310	630327	441884	1		main	198	3	113	1.30	2010-04-05	18357	\N	1	\N	alive
146909	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0401	1230	81.40000	24.60000	1.40000	4.60000	442310	630327	441884	1		\N	215	4	117	1.30	2011-04-19	18736	\N	1	\N	alive
76030	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0401	1230	81.40000	24.60000	1.40000	4.60000	442310	630327	441884	1			254	5	118	1.30	2012-03-23	19075	\N	1	\N	alive
75341	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0401	1230	81.40000	24.60000	1.40000	4.60000	442310	630327	441884	1			267	6	119	1.30	2013-04-08	19456	\N	1	\N	alive
2415469	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0401	1230	81.40000	24.60000	1.40000	4.60000	442310	630327	441884	1		\N	280	7	119	1.30	2014-04-03	19816	\N	1	\N	alive
144627	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0401	1230	83.10000	24.60000	3.10000	4.60000	442311	630328	441885	1		main	177	2	133	1.30	2008-04-01	17623	\N	1	\N	alive
144634	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0401	1230	83.10000	24.60000	3.10000	4.60000	442311	630328	441885	1		main	198	3	135	1.30	2010-04-05	18357	\N	1	\N	alive
146948	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0401	1230	83.10000	24.60000	3.10000	4.60000	442311	630328	441885	1		\N	215	4	138	1.30	2011-04-19	18736	\N	1	\N	alive
76147	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0401	1230	83.10000	24.60000	3.10000	4.60000	442311	630328	441885	1			254	5	139	1.30	2012-03-23	19075	\N	1	\N	alive
75458	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0401	1230	83.10000	24.60000	3.10000	4.60000	442311	630328	441885	1			267	6	139	1.30	2013-04-08	19456	\N	1	\N	alive
2415470	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0401	1230	83.10000	24.60000	3.10000	4.60000	442311	630328	441885	1		\N	280	7	139	1.30	2014-04-03	19816	\N	1	\N	alive
144671	P19	117	Urticaceae	Pourouma	bicolor	pourbi	\N	1154	\N	0401	1230	84.70000	26.30000	4.70000	6.30000	442312	630329	441886	1		main	177	2	106	1.30	2008-04-01	17623	\N	1	\N	alive
144678	P19	117	Urticaceae	Pourouma	bicolor	pourbi	\N	1154	\N	0401	1230	84.70000	26.30000	4.70000	6.30000	442312	630329	441886	1		main	198	3	116	1.30	2010-04-05	18357	\N	1	\N	alive
146987	P19	117	Urticaceae	Pourouma	bicolor	pourbi	\N	1154	\N	0401	1230	84.70000	26.30000	4.70000	6.30000	442312	630329	441886	1		\N	215	4	125	1.30	2011-04-19	18736	\N	1	\N	alive
76264	P19	117	Urticaceae	Pourouma	bicolor	pourbi	\N	1154	\N	0401	1230	84.70000	26.30000	4.70000	6.30000	442312	630329	441886	1			254	5	133	1.30	2012-03-23	19075	\N	1	\N	alive
75575	P19	117	Urticaceae	Pourouma	bicolor	pourbi	\N	1154	\N	0401	1230	84.70000	26.30000	4.70000	6.30000	442312	630329	441886	1			267	6	140	1.30	2013-04-08	19456	\N	1	\N	alive
2415471	P19	117	Urticaceae	Pourouma	bicolor	pourbi	\N	1154	\N	0401	1230	84.70000	26.30000	4.70000	6.30000	442312	630329	441886	1		\N	280	7	144	1.30	2014-04-03	19816	\N	1	\N	alive
144715	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0401	1230	87.40000	23.80000	7.40000	3.80000	442313	630330	441887	1		main	177	2	100	1.30	2008-04-01	17623	\N	1	\N	alive
144721	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0401	1230	87.40000	23.80000	7.40000	3.80000	442313	630330	441887	1		main	198	3	101	1.30	2010-04-05	18357	\N	1	\N	alive
147026	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0401	1230	87.40000	23.80000	7.40000	3.80000	442313	630330	441887	1		\N	215	4	102	1.30	2011-04-19	18736	\N	1	\N	alive
76381	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0401	1230	87.40000	23.80000	7.40000	3.80000	442313	630330	441887	1			254	5	102	1.30	2012-03-23	19075	\N	1	\N	alive
75692	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0401	1230	87.40000	23.80000	7.40000	3.80000	442313	630330	441887	1			267	6	102	1.30	2013-04-08	19456	\N	1	\N	alive
2415476	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0401	1230	87.40000	23.80000	7.40000	3.80000	442313	630330	441887	1		\N	280	7	102	1.30	2014-04-03	19816	\N	1	\N	alive
144758	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0401	1230	91.02000	23.60000	11.02000	3.60000	442314	630331	441888	1	1	main	177	2	104	1.30	2008-04-01	17623	\N	1	\N	alive
144764	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0401	1230	91.02000	23.60000	11.02000	3.60000	442314	630331	441888	1	1	main	198	3	104	1.30	2010-04-05	18357	\N	1	\N	alive
147065	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0401	1230	91.02000	23.60000	11.02000	3.60000	442314	630331	441888	1	1	\N	215	4	104	1.30	2011-04-19	18736	\N	1	\N	alive
76498	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0401	1230	91.02000	23.60000	11.02000	3.60000	442314	630331	441888	1	1		254	5	104	1.30	2012-03-23	19075	\N	1	\N	alive
75809	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0401	1230	91.02000	23.60000	11.02000	3.60000	442314	630331	441888	1	1		267	6	104	1.30	2013-04-08	19456	M	1	\N	alive
2415480	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0401	1230	91.02000	23.60000	11.02000	3.60000	442314	630331	441888	1	1	\N	280	7	104	1.30	2014-04-03	19816	\N	1	\N	alive
144801	P19	117	Moraceae	Poulsenia	armata	poular	\N	802	\N	0402	1284	93.60000	58.70000	13.60000	18.70000	442315	630333	441889	1		main	177	2	112	1.30	2008-04-01	17623	\N	1	\N	alive
144807	P19	117	Moraceae	Poulsenia	armata	poular	\N	802	\N	0402	1284	93.60000	58.70000	13.60000	18.70000	442315	630333	441889	1		main	198	3	115	1.30	2010-04-05	18357	\N	1	\N	alive
148117	P19	117	Moraceae	Poulsenia	armata	poular	\N	802	\N	0402	1284	93.60000	58.70000	13.60000	18.70000	442315	630333	441889	1		\N	215	4	117	1.30	2011-04-19	18736	\N	1	\N	alive
79949	P19	117	Moraceae	Poulsenia	armata	poular	\N	802	\N	0402	1284	93.60000	58.70000	13.60000	18.70000	442315	630333	441889	1			254	5	122	1.30	2012-03-23	19075	\N	1	\N	alive
79273	P19	117	Moraceae	Poulsenia	armata	poular	\N	802	\N	0402	1284	93.60000	58.70000	13.60000	18.70000	442315	630333	441889	1			267	6	125	1.30	2013-04-08	19456	\N	1	\N	alive
2415523	P19	117	Moraceae	Poulsenia	armata	poular	\N	802	\N	0402	1284	93.60000	58.70000	13.60000	18.70000	442315	630333	441889	1		\N	280	7	125	1.30	2014-04-03	19816	\N	1	\N	alive
144844	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0402	1284	97.70000	52.80000	17.70000	12.80000	442316	630334	441890	1	\N	main	177	2	106	1.30	2008-04-01	17623	M	1	\N	alive
144930	P19	117	Apocynaceae	Malouetia	isthmica	malois	\N	1471	\N	0400	1176	80.10000	1.60000	0.10000	1.60000	442317	630363	441891	1		main	177	2	114	1.30	2008-04-01	17623	\N	1	\N	alive
144936	P19	117	Apocynaceae	Malouetia	isthmica	malois	\N	1471	\N	0400	1176	80.10000	1.60000	0.10000	1.60000	442317	630363	441891	1		main	198	3	116	1.30	2010-04-05	18357	\N	1	\N	alive
145770	P19	117	Apocynaceae	Malouetia	isthmica	malois	\N	1471	\N	0400	1176	80.10000	1.60000	0.10000	1.60000	442317	630363	441891	1		\N	215	4	118	1.30	2011-04-19	18736	\N	1	\N	alive
72138	P19	117	Apocynaceae	Malouetia	isthmica	malois	\N	1471	\N	0400	1176	80.10000	1.60000	0.10000	1.60000	442317	630363	441891	1			254	5	119	1.30	2012-03-23	19075	\N	1	\N	alive
71555	P19	117	Apocynaceae	Malouetia	isthmica	malois	\N	1471	\N	0400	1176	80.10000	1.60000	0.10000	1.60000	442317	630363	441891	1			267	6	121	1.30	2013-04-08	19456	\N	1	\N	alive
2415438	P19	117	Apocynaceae	Malouetia	isthmica	malois	\N	1471	\N	0400	1176	80.10000	1.60000	0.10000	1.60000	442317	630363	441891	1		\N	280	7	121	1.30	2014-04-03	19816	\N	1	\N	alive
144973	P19	117	Fabaceae-caesalpinioideae	Tachigali	versicolor	tachve	\N	995	\N	0400	1176	80.70000	5.30000	0.70000	5.30000	442318	630364	441892	1		main	177	2	113	1.30	2008-04-01	17623	\N	1	\N	alive
144979	P19	117	Fabaceae-caesalpinioideae	Tachigali	versicolor	tachve	\N	995	\N	0400	1176	80.70000	5.30000	0.70000	5.30000	442318	630364	441892	1		main	198	3	131	1.30	2010-04-05	18357	\N	1	\N	alive
145810	P19	117	Fabaceae-caesalpinioideae	Tachigali	versicolor	tachve	\N	995	\N	0400	1176	80.70000	5.30000	0.70000	5.30000	442318	630364	441892	1		\N	215	4	145	1.30	2011-04-19	18736	\N	1	\N	alive
72257	P19	117	Fabaceae-caesalpinioideae	Tachigali	versicolor	tachve	\N	995	\N	0400	1176	80.70000	5.30000	0.70000	5.30000	442318	630364	441892	1			254	5	155	1.30	2012-03-23	19075	\N	1	\N	alive
71675	P19	117	Fabaceae-caesalpinioideae	Tachigali	versicolor	tachve	\N	995	\N	0400	1176	80.70000	5.30000	0.70000	5.30000	442318	630364	441892	1			267	6	163	1.30	2013-04-08	19456	\N	1	\N	alive
2415440	P19	117	Fabaceae-caesalpinioideae	Tachigali	versicolor	tachve	\N	995	\N	0400	1176	80.70000	5.30000	0.70000	5.30000	442318	630364	441892	1		\N	280	7	177	1.30	2014-04-03	19816	\N	1	\N	alive
145016	P19	117	Melastomataceae	Miconia	prasina	micopr	\N	647	\N	0400	1176	91.40000	5.50000	11.40000	5.50000	442319	630365	441893	1		main	177	2	106	1.30	2008-04-01	17623	\N	1	\N	alive
145022	P19	117	Melastomataceae	Miconia	prasina	micopr	\N	647	\N	0400	1176	91.40000	5.50000	11.40000	5.50000	442319	630365	441893	1		main	198	3	108	1.30	2010-04-05	18357	\N	1	\N	alive
145850	P19	117	Melastomataceae	Miconia	prasina	micopr	\N	647	\N	0400	1176	91.40000	5.50000	11.40000	5.50000	442319	630365	441893	1		\N	215	4	112	1.30	2011-04-19	18736	\N	1	\N	alive
72376	P19	117	Melastomataceae	Miconia	prasina	micopr	\N	647	\N	0400	1176	91.40000	5.50000	11.40000	5.50000	442319	630365	441893	1			254	5	115	1.30	2012-03-23	19075	\N	1	\N	alive
71794	P19	117	Melastomataceae	Miconia	prasina	micopr	\N	647	\N	0400	1176	91.40000	5.50000	11.40000	5.50000	442319	630365	441893	1			267	6	115	1.30	2013-04-08	19456	\N	1	\N	alive
2415455	P19	117	Melastomataceae	Miconia	prasina	micopr	\N	647	\N	0400	1176	91.40000	5.50000	11.40000	5.50000	442319	630365	441893	1		\N	280	7	115	1.30	2014-04-03	19816	\N	1	\N	alive
145059	P19	117	Apocynaceae	Malouetia	isthmica	malois	\N	1471	\N	0400	1176	91.00000	1.70000	11.00000	1.70000	442320	630366	441894	1		main	177	2	135	1.30	2008-04-01	17623	\N	1	\N	alive
145065	P19	117	Apocynaceae	Malouetia	isthmica	malois	\N	1471	\N	0400	1176	91.00000	1.70000	11.00000	1.70000	442320	630366	441894	1		main	198	3	141	1.30	2010-04-05	18357	\N	1	\N	alive
145890	P19	117	Apocynaceae	Malouetia	isthmica	malois	\N	1471	\N	0400	1176	91.00000	1.70000	11.00000	1.70000	442320	630366	441894	1		\N	215	4	147	1.30	2011-04-19	18736	\N	1	\N	alive
72495	P19	117	Apocynaceae	Malouetia	isthmica	malois	\N	1471	\N	0400	1176	91.00000	1.70000	11.00000	1.70000	442320	630366	441894	1			254	5	152	1.30	2012-03-23	19075	\N	1	\N	alive
71913	P19	117	Apocynaceae	Malouetia	isthmica	malois	\N	1471	\N	0400	1176	91.00000	1.70000	11.00000	1.70000	442320	630366	441894	1			267	6	157	1.30	2013-04-08	19456	\N	1	\N	alive
2415453	P19	117	Apocynaceae	Malouetia	isthmica	malois	\N	1471	\N	0400	1176	91.00000	1.70000	11.00000	1.70000	442320	630366	441894	1		\N	280	7	159	1.30	2014-04-03	19816	\N	1	\N	alive
145102	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0400	1176	95.10000	10.20000	15.10000	10.20000	442321	630367	441895	1		main	177	2	385	2.90	2008-04-01	17623	B;cylY	1	\N	alive
145108	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0400	1176	95.10000	10.20000	15.10000	10.20000	442321	630367	441895	1		main	198	3	390	2.90	2010-04-06	18358	B	1	\N	alive
145930	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0400	1176	95.10000	10.20000	15.10000	10.20000	442321	630367	441895	1		\N	215	4	392	2.90	2011-04-19	18736	B;cylY	1	\N	alive
152825	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0400	1176	95.10000	10.20000	15.10000	10.20000	442321	630367	441895	1		\N	215	4	478	1.30	2011-04-19	18736	cylN	0	\N	alive
72614	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0400	1176	95.10000	10.20000	15.10000	10.20000	442321	630367	441895	1			254	5	395	2.90	2012-03-23	19075	B;cylY	1	\N	alive
72032	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0400	1176	95.10000	10.20000	15.10000	10.20000	442321	630367	441895	1			267	6	400	2.90	2013-04-08	19456	B;cylY	1	\N	alive
2415466	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0400	1176	95.10000	10.20000	15.10000	10.20000	442321	630367	441895	1		\N	280	7	405	2.90	2014-04-03	19816	B;cylY	1	\N	alive
145145	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0400	1176	93.80000	11.30000	13.80000	11.30000	442322	630368	441896	1		main	177	2	123	1.30	2008-04-01	17623	\N	1	\N	alive
145151	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0400	1176	93.80000	11.30000	13.80000	11.30000	442322	630368	441896	1		main	198	3	133	1.30	2010-04-05	18357	\N	1	\N	alive
145970	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0400	1176	93.80000	11.30000	13.80000	11.30000	442322	630368	441896	1		\N	215	4	138	1.30	2011-04-19	18736	\N	1	\N	alive
72733	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0400	1176	93.80000	11.30000	13.80000	11.30000	442322	630368	441896	1			254	5	141	1.30	2012-03-23	19075	\N	1	\N	alive
72151	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0400	1176	93.80000	11.30000	13.80000	11.30000	442322	630368	441896	1			267	6	145	1.30	2013-04-08	19456	\N	1	\N	alive
2415458	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0400	1176	93.80000	11.30000	13.80000	11.30000	442322	630368	441896	1		\N	280	7	146	1.30	2014-04-03	19816	\N	1	\N	alive
145187	P19	117	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0400	1176	95.40000	13.00000	15.40000	13.00000	442323	630369	441897	1		main	177	2	100	1.30	2008-04-01	17623	\N	1	\N	alive
145193	P19	117	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0400	1176	95.40000	13.00000	15.40000	13.00000	442323	630369	441897	1		main	198	3	109	1.30	2010-04-05	18357	\N	1	\N	alive
146010	P19	117	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0400	1176	95.40000	13.00000	15.40000	13.00000	442323	630369	441897	1		\N	215	4	111	1.30	2011-04-19	18736	\N	1	\N	alive
72852	P19	117	Myristicaceae	Virola	sebifera	virose	\N	1072	\N	0400	1176	95.40000	13.00000	15.40000	13.00000	442323	630369	441897	1			254	5	114	1.30	2012-03-23	19075	\N	1	\N	alive
